,V_Drain,I_Drain,V_Gate,I_Gate,I_Drain_abs,I_Drain_sqrt,x_lin,y_lin
0,60.0,4.6138000000000006e-08,-20.0,-5.5e-10,4.6138000000000006e-08,0.0002147975791297472,,
1,60.0,3.1834e-08,-18.0,2.9449999999999997e-09,3.1834e-08,0.00017842085079945112,,
2,60.0,2.103e-08,-16.0,4.5700000000000006e-09,2.103e-08,0.00014501724035437992,,
3,60.0,1.309e-08,-14.0,4.689e-09,1.309e-08,0.00011441153787970861,,
4,60.0,8.363e-09,-12.000010000000001,8.718e-09,8.363e-09,9.144943958275523e-05,,
5,60.0,5.656e-09,-10.0,1.0122999999999999e-08,5.656e-09,7.520638270785267e-05,,
6,60.0,3.197e-09,-8.0,6.7859999999999995e-09,3.197e-09,5.6542019772908715e-05,,
7,60.0,1.752e-09,-6.0,5.4349999999999995e-09,1.752e-09,4.18568990729127e-05,,
8,60.0,6.59e-10,-4.0,4.813e-09,6.59e-10,2.5670995305986873e-05,,
9,60.0,-3.35e-10,-2.0,5.295e-09,3.35e-10,1.8303005217723125e-05,,
10,60.0,3.6e-10,-1.5e-06,6.596e-09,3.6e-10,1.8973665961010275e-05,,
11,60.0,8.6e-11,2.0,5.013e-09,8.6e-11,9.273618495495703e-06,,
12,60.0,-3.71e-10,4.0,3.806e-09,3.71e-10,1.926136028425822e-05,,
13,60.0,-6.82e-10,5.99999,5.638999999999999e-09,6.82e-10,2.611512971440119e-05,,
14,60.0,-1.128e-09,8.0,4.452999999999999e-09,1.128e-09,3.358571124749333e-05,,
15,60.0,-1.089e-09,10.0,4.757e-09,1.089e-09,3.3e-05,,
16,60.0,-4.43e-10,12.0,6.0370000000000006e-09,4.43e-10,2.104756517984919e-05,,
17,60.0,-1.708e-09,14.0,5.3649999999999996e-09,1.708e-09,4.132795663954365e-05,,
18,60.0,-2.532e-09,16.0,3.998e-09,2.532e-09,5.0318982501636494e-05,,
19,60.0,-2.189e-09,18.0,5.294e-09,2.189e-09,4.6786750261158344e-05,,
20,60.0,-1.753e-09,20.0,5.991e-09,1.753e-09,4.1868842830916644e-05,,
21,60.0,-2.516e-09,22.0,5.728e-09,2.516e-09,5.015974481593781e-05,,
22,60.0,-2.9459999999999995e-09,24.0,5.487e-09,2.9459999999999995e-09,5.427706698044764e-05,,
23,60.0,-1.9769999999999997e-09,26.0,7.033e-09,1.9769999999999997e-09,4.446346815083142e-05,,
24,60.0,-2.234e-09,28.0,6.5969999999999994e-09,2.234e-09,4.7265209192385896e-05,,
25,60.0,-3.0830000000000002e-09,30.0,5.0009999999999996e-09,3.0830000000000002e-09,5.5524769247606964e-05,,
26,60.0,-2.187e-09,32.0,6.227e-09,2.187e-09,4.676537180435969e-05,,
27,60.0,-1.242e-09,34.0,6.802e-09,1.242e-09,3.524202037341219e-05,,
28,60.0,-1.542e-09,36.0,6.1819999999999995e-09,1.542e-09,3.9268307832143725e-05,,
29,60.0,-1.728e-09,38.0,5.5859999999999995e-09,1.728e-09,4.1569219381653056e-05,,
30,60.0,-1.07e-09,40.0,6.506e-09,1.07e-09,3.271085446759225e-05,,
31,60.0,5.1e-11,42.0,7.185e-09,5.1e-11,7.14142842854285e-06,,
32,60.0,-9.1e-10,44.0,8.129e-09,9.1e-10,3.016620625799671e-05,,
33,60.0,6.76e-10,46.0,7.725e-09,6.76e-10,2.6000000000000002e-05,,
34,60.0,2.39e-10,48.0,6.53e-09,2.39e-10,1.5459624833740306e-05,,
35,60.0,3.97e-10,50.0,5.721e-09,3.97e-10,1.9924858845171275e-05,,
