,V_Drain,I_Drain,V_Gate,I_Gate
0,-7e-07,1.4e-10,0.0,-704.22535
1,-2.0,6.83e-10,1.08e-09,-92.59259
2,-4.0,-6.09e-10,-5.67e-10,2469.14
3,-6.00001,-1.2470000000000001e-09,-9.76e-10,3893.44
4,-8.0,-3.54e-10,3.52e-10,-852.27273
5,-10.0,2.33e-10,1.311e-09,-1220.44
6,-12.0,-1.096e-09,-9e-11,-31111.11
7,-14.0,-1.585e-09,-8.53e-10,-820.63306
8,-16.0,-6.61e-10,2.31e-10,-1298.7
9,-18.0,7.6e-11,1.12e-09,-1071.43
10,-20.0,-9.42e-10,-2.05e-10,-5365.85
11,-22.0,-1.4879999999999998e-09,-1.0249999999999999e-09,292.68293
12,-24.0,-5.92e-10,2.26e-10,-1769.91
13,-26.0,8.5e-11,1.219e-09,-984.41345
14,-28.0,-1.149e-09,-3.53e-10,1699.72
15,-30.0,-1.7119999999999999e-09,-1.038e-09,-867.05202
16,-32.0,-7.27e-10,1.7e-10,-3529.41
17,-34.0,-9.2e-11,1.022e-09,293.54207
18,-36.0,-1.065e-09,-1.37e-10,8029.2
19,-38.0,-1.544e-09,-8.1e-10,-1728.4
20,-40.0,-9.48e-10,1.59e-10,5660.38
21,-42.0,-2.66e-10,1.155e-09,-432.90043
22,-44.0,-1.3750000000000001e-09,-3.6e-11,27777.78
23,-46.0,-2.0349999999999997e-09,-7.73e-10,776.19664
24,-48.0,-1.3969999999999998e-09,6.01e-10,-1663.89
25,-50.0,-1.004e-09,1.635e-09,-795.10703
26,-52.0,-2.138e-09,8.54e-10,1522.25
27,-54.0,-2.9470000000000003e-09,5.81e-10,-860.5852
28,-56.0,-2.828e-09,1.7879999999999998e-09,-111.85682
29,-58.0,-3.0099999999999997e-09,2.716e-09,-810.01473
30,-60.0,-3.939e-09,2.9759999999999996e-09,571.2365599999999
31,-62.0,-5.018e-09,2.958e-09,67.61325
32,-64.0,-5.545e-09,3.991e-09,-50.11275
33,-66.0,-5.755e-09,5.191e-09,404.54632999999995
34,-68.0,-6.604e-09,6.178e-09,-16.18647
35,-70.0,-8.139999999999999e-09,5.835e-09,-171.37961
36,-72.0,-9.113e-09,6.4759999999999996e-09,-61.76651999999999
37,-74.0,-9.159000000000001e-09,7.833e-09,293.62952
38,-76.0,-9.611e-09,8.712e-09,711.66208
39,-78.0,-1.1548e-08,7.515e-09,931.4703900000001
40,-80.0,-1.2798e-08,6.8240000000000004e-09,483.58734000000004
41,-82.0,-1.2663e-08,8.199e-09,500.06098
42,-84.0,-1.2855000000000002e-08,9.429999999999999e-09,572.64051
43,-86.0,-1.474e-08,8.339999999999999e-09,47.96163
44,-88.0,-1.6093e-08,7.964e-09,552.4861900000001
45,-90.0,-1.6277e-08,9.234e-09,75.8068
